panel,kind,id,series,x,y,value,mu,Lambda,p,a,norm,N,start,end,gain,finiteGain,triangularGain,energyEnvelope,observedExponent,predictedExponent,sourcePath,sourceSha256,sourceRowId,formula,status,note
D,analytic-block-prediction,prediction-0.5-38,p=0.5 analytic,0.94999999999999996,0,0,,,0.5,0.94999999999999996,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-39,p=0.5 analytic,0.97499999999999998,0,0,,,0.5,0.97499999999999998,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-40,p=0.5 analytic,1,0,0,,,0.5,1,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-41,p=0.5 analytic,1.0249999999999999,0.012499999999999956,0.012499999999999956,,,0.5,1.0249999999999999,,,,,,,,,,0.012499999999999956,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-42,p=0.5 analytic,1.05,0.025000000000000022,0.025000000000000022,,,0.5,1.05,,,,,,,,,,0.025000000000000022,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-43,p=0.5 analytic,1.075,0.037499999999999978,0.037499999999999978,,,0.5,1.075,,,,,,,,,,0.037499999999999978,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-44,p=0.5 analytic,1.1000000000000001,0.050000000000000044,0.050000000000000044,,,0.5,1.1000000000000001,,,,,,,,,,0.050000000000000044,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-45,p=0.5 analytic,1.125,0.0625,0.0625,,,0.5,1.125,,,,,,,,,,0.0625,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-46,p=0.5 analytic,1.1499999999999999,0.074999999999999956,0.074999999999999956,,,0.5,1.1499999999999999,,,,,,,,,,0.074999999999999956,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-47,p=0.5 analytic,1.175,0.087500000000000022,0.087500000000000022,,,0.5,1.175,,,,,,,,,,0.087500000000000022,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-48,p=0.5 analytic,1.2,0.099999999999999978,0.099999999999999978,,,0.5,1.2,,,,,,,,,,0.099999999999999978,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-49,p=0.5 analytic,1.2250000000000001,0.11250000000000004,0.11250000000000004,,,0.5,1.2250000000000001,,,,,,,,,,0.11250000000000004,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-50,p=0.5 analytic,1.25,0.125,0.125,,,0.5,1.25,,,,,,,,,,0.125,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-51,p=0.5 analytic,1.2749999999999999,0.13749999999999996,0.13749999999999996,,,0.5,1.2749999999999999,,,,,,,,,,0.13749999999999996,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-52,p=0.5 analytic,1.3,0.15000000000000002,0.15000000000000002,,,0.5,1.3,,,,,,,,,,0.15000000000000002,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-53,p=0.5 analytic,1.325,0.16249999999999998,0.16249999999999998,,,0.5,1.325,,,,,,,,,,0.16249999999999998,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-54,p=0.5 analytic,1.3500000000000001,0.17500000000000004,0.17500000000000004,,,0.5,1.3500000000000001,,,,,,,,,,0.17500000000000004,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-55,p=0.5 analytic,1.375,0.1875,0.1875,,,0.5,1.375,,,,,,,,,,0.1875,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-56,p=0.5 analytic,1.3999999999999999,0.19999999999999996,0.19999999999999996,,,0.5,1.3999999999999999,,,,,,,,,,0.19999999999999996,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-57,p=0.5 analytic,1.425,0.21250000000000002,0.21250000000000002,,,0.5,1.425,,,,,,,,,,0.21250000000000002,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-58,p=0.5 analytic,1.45,0.22499999999999998,0.22499999999999998,,,0.5,1.45,,,,,,,,,,0.22499999999999998,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-59,p=0.5 analytic,1.4750000000000001,0.23750000000000004,0.23750000000000004,,,0.5,1.4750000000000001,,,,,,,,,,0.23750000000000004,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0.5-60,p=0.5 analytic,1.5,0.25,0.25,,,0.5,1.5,,,,,,,,,,0.25,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,observed-finite-exponent,observed-0.5-0,p=0.5 finite fit,0,9.432135166763319e-13,9.432135166763319e-13,,,0.5,0,hminus1,10,,,,,,,9.432135166763319e-13,0,experiments/r073b/validation.json,93e9dd55a8fe701509b949a683f5d66dce8faf38ff54bf9a1d766c0f4c407342,"asymptoticFits[p=0.5,norm=hminus1]",least-squares slope on validated targeted finite grid,FINITE N=10 diagnostic,four smallest mu values; no tail bound
D,observed-finite-exponent,observed-0.5-1,p=0.5 finite fit,0.5,0,0,,,0.5,0.5,kinetic_under,10,,,,,,,0,0,experiments/r073b/validation.json,93e9dd55a8fe701509b949a683f5d66dce8faf38ff54bf9a1d766c0f4c407342,"asymptoticFits[p=0.5,norm=kinetic_under]",least-squares slope on validated targeted finite grid,FINITE N=10 diagnostic,four smallest mu values; no tail bound
D,observed-finite-exponent,observed-0.5-2,p=0.5 finite fit,1,1.0134594819046855e-12,1.0134594819046855e-12,,,0.5,1,kinetic,10,,,,,,,1.0134594819046855e-12,0,experiments/r073b/validation.json,93e9dd55a8fe701509b949a683f5d66dce8faf38ff54bf9a1d766c0f4c407342,"asymptoticFits[p=0.5,norm=kinetic]",least-squares slope on validated targeted finite grid,FINITE N=10 diagnostic,four smallest mu values; no tail bound
D,observed-finite-exponent,observed-0.5-3,p=0.5 finite fit,1.5,0.24998350878820627,0.24998350878820627,,,0.5,1.5,kinetic_over,10,,,,,,,0.24998350878820627,0.25,experiments/r073b/validation.json,93e9dd55a8fe701509b949a683f5d66dce8faf38ff54bf9a1d766c0f4c407342,"asymptoticFits[p=0.5,norm=kinetic_over]",least-squares slope on validated targeted finite grid,FINITE N=10 diagnostic,four smallest mu values; no tail bound
