panel,route,series,kind,x,y,yParameter,lambda,R,p,source,pointer,status,note
A,exact cell reduction,full profile y=0,proved analytic identity,-3.1415926535897931,-0.875,0.0,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.5969762655748116,-0.032770848093244986,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.5707963267948966,-0.01691691040457655,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.5446163880149817,-0.0010166046403693313,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.5184364492350668,0.014919124267389412,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.4922565104551517,0.03087921192677362,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.4660765716752369,0.046852482460412272,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.439896632895322,0.062827656816207056,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.4137166941154069,0.078793361406790302,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.387536755335492,0.094738137069311057,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.3613568165555772,0.11065044833621678,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.3351768777756621,0.12651869300679028,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.3089969389957472,0.14233121200831714,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.2828170002158323,0.15807629953489302,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.2566370614359172,0.17374221345103119,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.2304571226560024,0.18931718594641511,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.2042771838760875,0.20478943442734884,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.1780972450961724,0.2201471726296915,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.1519173063162575,0.23537862193733422,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.1257373675363427,0.25047202288958137,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.0995574287564276,0.26541564686013225,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.0733774899765129,0.28019780788973819,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.0471975511965979,0.29480687465402838,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-1.0210176124166828,0.3092312825474457,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.99483767363676812,0.32345954586374476,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.96865773485685303,0.33748027005303927,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.94247779607693793,0.35128216403497786,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.91629785729702329,0.36485405254726722,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.8901179185171082,0.37818488850844229,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.86393797973719311,0.39126376537351509,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.83775804095727846,0.40407992946092564,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.81157810217736337,0.41662279222904269,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.78539816339744828,0.42888194248035344,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.75921822461753363,0.44084715847141892,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.73303828583761854,0.45250841990666063,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.70685834705770345,0.46385591979408225,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.6806784082777888,0.47488007614113326,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.65449846949787371,0.48557154346906156,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.62831853071795862,0.49592122412430123,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.60213859193804398,0.50592027936569883,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.57595865315812889,0.51556014020667851,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.5497787143782138,0.52483251799179864,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.52359877559829915,0.53372941468756352,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.49741883681838406,0.54224313286779779,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.47123889803846897,0.55036628537439447,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
A,exact cell reduction,full profile y=0.5,proved analytic identity,-0.44505895925855432,0.5580918046347989,0.5,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
