panel,series,x,value,parameter,evidenceClass,formula
D,aggregateCoefficient,0.84999999999999998,0.16214025131738954,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.85999999999999999,0.16080272721425357,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.87,0.15947182930135392,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.88,0.15814777327935223,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.89000000000000001,0.15683076392265105,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.90000000000000002,0.15552099533437014,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.91000000000000003,0.15421865120367656,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.92000000000000004,0.15292390506483974,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.93000000000000005,0.15163692055741732,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.93999999999999995,0.1503578516870151,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.94999999999999996,0.14908684308609765,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.95999999999999996,0.14782403027436139,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.96999999999999997,0.1465695399182142,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.97999999999999998,0.14532349008893797,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,0.98999999999999999,0.14408599051914184,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,aggregateCoefficient,1,0.14285714285714285,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,sum_+/- a_delta=U^2/(3*delta^2+4);U=1
D,refreshEndpoint,0,0.25,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,endpoint gap=1/4-1/7=3/28
D,refreshEndpoint,1,0.14285714285714285,"U=1;chi_delta,+/-=(1+/-delta*cos(K*x3))/2",exact initial-time Fourier orthogonality on global-smooth 2D3C NSE,endpoint gap=1/4-1/7=3/28
