panel,series,q,x,y,unit,formula,evidenceClass,note
A,rescaled target profile,32,0.434,0.065234755023208302,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.436,0.06580878964137149,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.438,0.066381191873390005,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.44,0.066951944286948256,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.442,0.067521030044719349,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.44400000000000001,0.068088432891741713,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.44600000000000001,0.068654137143026456,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.44800000000000001,0.069218127671388741,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.45000000000000001,0.069780389895503947,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.45200000000000001,0.070340909768182303,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.45400000000000001,0.07089967376486031,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.45600000000000002,0.071456668872305729,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.45800000000000002,0.072011882577531744,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.46000000000000002,0.072565302856919145,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.46200000000000002,0.073116918165541639,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.46400000000000002,0.073666717426692174,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.46600000000000003,0.074214690021606217,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.46799999999999997,0.074760825779380258,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.46999999999999997,0.075305114967080894,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.47199999999999998,0.075847548280042837,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.47399999999999998,0.076388116832351916,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.47599999999999998,0.076926812147510432,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.47799999999999998,0.077463626149281706,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.47999999999999998,0.077998551152710816,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.48199999999999998,0.078531579855319472,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.48399999999999999,0.079062705328470456,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.48599999999999999,0.079591921008900418,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.48799999999999999,0.080119220690417492,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.48999999999999999,0.080644598515759891,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.49199999999999999,0.081168048968615791,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.49399999999999999,0.081689566865797508,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.496,0.082209147349570771,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.498,0.082726785880135295,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.5,0.083242478228252731,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.502,0.083756220468021669,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.504,0.084268008969794944,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.50600000000000001,0.084777840393238907,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.50800000000000001,0.085285711680529813,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.51000000000000001,0.085791620049686212,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.51200000000000001,0.086295562988035812,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.51400000000000001,0.086797538245811462,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.51600000000000001,0.087297543829877255,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.51800000000000002,0.087795577997580421,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.52000000000000002,0.088291639250726139,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.52200000000000002,0.088785726329676545,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.52400000000000002,0.089277838207565879,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.52600000000000002,0.089767974084635743,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.52800000000000002,0.090256133382683734,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.53000000000000003,0.090742315739625934,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.53200000000000003,0.091226521004169975,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.53400000000000003,0.091708749230595937,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.53600000000000003,0.092189000673646049,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.53800000000000003,0.092667275783517439,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.54000000000000004,0.093143575200958284,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.54200000000000004,0.093617899752464345,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.54400000000000004,0.094090250445575563,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.54600000000000004,0.094560628464268409,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.54800000000000004,0.095029035164444414,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.55000000000000004,0.095495472069511506,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.55200000000000005,0.095959940866057164,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.55400000000000005,0.096422443399612062,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.55600000000000005,0.096882981670500551,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.55800000000000005,0.097341557829779046,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.56000000000000005,0.097798174175258212,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.56200000000000006,0.098252833147608631,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.56400000000000006,0.098705537326548493,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.56600000000000006,0.099156289427110467,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.56800000000000006,0.099605092295987574,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.57000000000000006,0.10005194890795591,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,32,0.57200000000000006,0.10049686236237221,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
